<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RUBON=MCX,0,20130802,11:04:17,33.080000000,500 000
RUBON=MCX,0,20130802,11:04:18,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:04:18,33.080000000,200 000
RUBON=MCX,0,20130802,11:04:18,33.079500000,25 000
RUBON=MCX,0,20130802,11:04:18,33.080000000,292 000
RUBON=MCX,0,20130802,11:04:18,33.078500000,1 000 000
RUBON=MCX,0,20130802,11:04:18,33.079500000,500 000
RUBON=MCX,0,20130802,11:04:18,33.080000000,500 000
RUBON=MCX,0,20130802,11:04:18,33.078000000,300 000
RUBON=MCX,0,20130802,11:04:18,33.078000000,53 000
RUBON=MCX,0,20130802,11:04:18,33.078000000,773 000
RUBON=MCX,0,20130802,11:04:18,33.078000000,174 000
RUBON=MCX,0,20130802,11:04:18,33.078000000,189 000
RUBON=MCX,0,20130802,11:04:20,33.077000000,100 000
RUBON=MCX,0,20130802,11:04:30,33.080000000,75 000
RUBON=MCX,0,20130802,11:04:30,33.080000000,6 000
RUBON=MCX,0,20130802,11:04:30,33.080000000,500 000
RUBON=MCX,0,20130802,11:04:31,33.080000000,1 303 000
RUBON=MCX,0,20130802,11:04:35,33.080000000,1 487 000
RUBON=MCX,0,20130802,11:04:42,33.079500000,490 000
RUBON=MCX,0,20130802,11:04:42,33.079500000,500 000
RUBON=MCX,0,20130802,11:04:43,33.080000000,500 000
RUBON=MCX,0,20130802,11:04:43,33.079000000,145 000
RUBON=MCX,0,20130802,11:04:43,33.079000000,52 000
RUBON=MCX,0,20130802,11:04:43,33.079000000,3 000
RUBON=MCX,0,20130802,11:04:43,33.080000000,50 000
RUBON=MCX,0,20130802,11:04:43,33.080000000,60 000
RUBON=MCX,0,20130802,11:04:43,33.080000000,140 000
RUBON=MCX,0,20130802,11:04:43,33.080000000,660 000
RUBON=MCX,0,20130802,11:04:43,33.078500000,500 000
RUBON=MCX,0,20130802,11:04:43,33.079500000,500 000
RUBON=MCX,0,20130802,11:04:44,33.079000000,500 000
RUBON=MCX,0,20130802,11:04:44,33.079000000,250 000
RUBON=MCX,0,20130802,11:04:47,33.079500000,70 000
RUBON=MCX,0,20130802,11:04:47,33.079500000,430 000
RUBON=MCX,0,20130802,11:04:47,33.080000000,570 000
RUBON=MCX,0,20130802,11:04:47,33.079000000,5 000
RUBON=MCX,0,20130802,11:04:48,33.079000000,1 000
RUBON=MCX,0,20130802,11:04:49,33.078500000,1 000
RUBON=MCX,0,20130802,11:04:56,33.079000000,1 000
RUBON=MCX,0,20130802,11:04:57,33.079000000,1 000
RUBON=MCX,0,20130802,11:04:57,33.079500000,500 000
RUBON=MCX,0,20130802,11:04:57,33.079500000,140 000
RUBON=MCX,0,20130802,11:04:57,33.080000000,359 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,322 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,200 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,679 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,1 210 000
RUBON=MCX,0,20130802,11:05:00,33.080000000,149 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,196 000
RUBON=MCX,0,20130802,11:05:01,33.079500000,225 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,225 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,430 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,220 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,775 000
RUBON=MCX,0,20130802,11:05:01,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:02,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:02,33.080000000,5 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,26 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,279 000
RUBON=MCX,0,20130802,11:05:06,33.079500000,2 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,27 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,1 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,175 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,175 000
RUBON=MCX,0,20130802,11:05:06,33.079500000,1 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,300 000
RUBON=MCX,0,20130802,11:05:06,33.080000000,279 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,27 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,279 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,279 000
RUBON=MCX,0,20130802,11:05:07,33.079500000,499 000
RUBON=MCX,0,20130802,11:05:07,33.078500000,200 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,200 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,200 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,874 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,27 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,379 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,849 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:07,33.079500000,339 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,401 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:07,33.080000000,462 000
RUBON=MCX,0,20130802,11:05:07,33.079500000,8 000
RUBON=MCX,0,20130802,11:05:08,33.079500000,192 000
RUBON=MCX,0,20130802,11:05:08,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:05:08,33.079500000,300 000
RUBON=MCX,0,20130802,11:05:10,33.080000000,132 000
RUBON=MCX,0,20130802,11:05:11,33.079500000,100 000
RUBON=MCX,0,20130802,11:05:11,33.080000000,129 000
RUBON=MCX,0,20130802,11:05:14,33.082000000,150 000
RUBON=MCX,0,20130802,11:05:14,33.081000000,13 000
RUBON=MCX,0,20130802,11:05:14,33.081000000,1 000
RUBON=MCX,0,20130802,11:05:15,33.081500000,9 000
RUBON=MCX,0,20130802,11:05:15,33.082000000,200 000
RUBON=MCX,0,20130802,11:05:16,33.082000000,500 000
RUBON=MCX,0,20130802,11:05:17,33.081500000,136 000
RUBON=MCX,0,20130802,11:05:17,33.081500000,53 000
RUBON=MCX,0,20130802,11:05:17,33.081500000,200 000
RUBON=MCX,0,20130802,11:05:17,33.081500000,59 000
RUBON=MCX,0,20130802,11:05:17,33.081500000,43 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,143 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,143 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,535 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,300 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,2 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,27 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,1 000 000
RUBON=MCX,0,20130802,11:05:17,33.083000000,157 000
RUBON=MCX,0,20130802,11:05:17,33.083500000,200 000
RUBON=MCX,0,20130802,11:05:17,33.083500000,200 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,200 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,11 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,1 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,100 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,43 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,421 000
RUBON=MCX,0,20130802,11:05:17,33.084000000,200 000
RUBON=MCX,0,20130802,11:05:17,33.083500000,200 000
RUBON=MCX,0,20130802,11:05:17,33.083000000,343 000
RUBON=MCX,0,20130802,11:05:17,33.083000000,500 000
RUBON=MCX,0,20130802,11:05:17,33.082000000,1 000 000
RUBON=MCX,0,20130802,11:05:17,33.082500000,490 000
RUBON=MCX,0,20130802,11:05:20,33.082500000,3 000
RUBON=MCX,0,20130802,11:05:20,33.082500000,1 000
RUBON=MCX,0,20130802,11:05:27,33.084000000,24 000
RUBON=MCX,0,20130802,11:05:27,33.085000000,260 000
RUBON=MCX,0,20130802,11:05:41,33.083500000,288 000
RUBON=MCX,0,20130802,11:05:41,33.083000000,200 000
RUBON=MCX,0,20130802,11:05:41,33.083000000,390 000
RUBON=MCX,0,20130802,11:05:41,33.083000000,1 000 000
RUBON=MCX,0,20130802,11:05:41,33.082500000,250 000
RUBON=MCX,0,20130802,11:05:41,33.082000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.082000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.081000000,140 000
RUBON=MCX,0,20130802,11:05:41,33.081000000,143 000
RUBON=MCX,0,20130802,11:05:41,33.080500000,500 000
RUBON=MCX,0,20130802,11:05:41,33.080500000,1 000
RUBON=MCX,0,20130802,11:05:41,33.080500000,1 000 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,227 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,2 050 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,2 811 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,850 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,1 481 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,760 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,400 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,3 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,6 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,194 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,6 000
