<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20130902,10:06:42,132.330000000,500
GAZP,0,20130902,10:06:42,132.330000000,500
GAZP,0,20130902,10:06:42,132.330000000,20
GAZP,0,20130902,10:06:42,132.330000000,500
GAZP,0,20130902,10:06:43,132.330000000,500
GAZP,0,20130902,10:06:43,132.330000000,500
GAZP,0,20130902,10:06:43,132.330000000,500
GAZP,0,20130902,10:06:43,132.330000000,290
GAZP,0,20130902,10:06:45,132.390000000,50
GAZP,0,20130902,10:06:45,132.430000000,160
GAZP,0,20130902,10:06:45,132.430000000,280
GAZP,0,20130902,10:06:45,132.490000000,1 000
GAZP,0,20130902,10:06:45,132.490000000,50
GAZP,0,20130902,10:06:45,132.500000000,460
GAZP,0,20130902,10:06:45,132.350000000,500
GAZP,0,20130902,10:06:45,132.320000000,600
GAZP,0,20130902,10:06:45,132.320000000,430
GAZP,0,20130902,10:06:45,132.300000000,470
GAZP,0,20130902,10:06:56,132.430000000,500
GAZP,0,20130902,10:06:56,132.460000000,400
GAZP,0,20130902,10:07:00,132.360000000,40
GAZP,0,20130902,10:07:13,132.450000000,320
GAZP,0,20130902,10:07:42,132.460000000,20
GAZP,0,20130902,10:07:42,132.460000000,20
GAZP,0,20130902,10:07:54,132.460000000,10
GAZP,0,20130902,10:07:57,132.460000000,250
GAZP,0,20130902,10:07:57,132.400000000,150
GAZP,0,20130902,10:08:17,132.400000000,50
GAZP,0,20130902,10:08:17,132.400000000,3 000
GAZP,0,20130902,10:08:32,132.360000000,810
GAZP,0,20130902,10:08:39,132.360000000,10
GAZP,0,20130902,10:08:45,132.380000000,100
GAZP,0,20130902,10:08:55,132.360000000,180
GAZP,0,20130902,10:08:55,132.360000000,320
GAZP,0,20130902,10:08:56,132.370000000,20
GAZP,0,20130902,10:08:56,132.370000000,80
GAZP,0,20130902,10:09:01,132.440000000,80
GAZP,0,20130902,10:09:01,132.450000000,40
GAZP,0,20130902,10:09:39,132.360000000,300
GAZP,0,20130902,10:09:43,132.400000000,10
GAZP,0,20130902,10:09:53,132.360000000,380
GAZP,0,20130902,10:09:53,132.360000000,500
GAZP,0,20130902,10:09:53,132.350000000,500
GAZP,0,20130902,10:09:54,132.350000000,390
GAZP,0,20130902,10:10:18,132.350000000,110
GAZP,0,20130902,10:10:18,132.350000000,10
GAZP,0,20130902,10:10:31,132.310000000,1 000
GAZP,0,20130902,10:10:37,132.340000000,1 000
GAZP,0,20130902,10:10:48,132.340000000,50
GAZP,0,20130902,10:10:52,132.300000000,1 530
GAZP,0,20130902,10:10:52,132.300000000,1 000
GAZP,0,20130902,10:10:52,132.300000000,1 500
GAZP,0,20130902,10:11:19,132.300000000,100
GAZP,0,20130902,10:11:19,132.300000000,300
GAZP,0,20130902,10:11:25,132.250000000,2 050
GAZP,0,20130902,10:11:25,132.250000000,300
GAZP,0,20130902,10:11:26,132.250000000,200
GAZP,0,20130902,10:11:26,132.240000000,370
GAZP,0,20130902,10:11:34,132.240000000,20
GAZP,0,20130902,10:11:53,132.240000000,140
GAZP,0,20130902,10:11:53,132.240000000,1 500
GAZP,0,20130902,10:11:53,132.230000000,530
GAZP,0,20130902,10:11:53,132.220000000,500
GAZP,0,20130902,10:11:53,132.160000000,30
GAZP,0,20130902,10:11:53,132.140000000,10
GAZP,0,20130902,10:11:53,132.120000000,30
GAZP,0,20130902,10:11:53,132.120000000,370
GAZP,0,20130902,10:11:53,132.210000000,50
GAZP,0,20130902,10:11:53,132.250000000,200
GAZP,0,20130902,10:11:53,132.250000000,620
GAZP,0,20130902,10:11:53,132.250000000,500
GAZP,0,20130902,10:11:53,132.250000000,230
GAZP,0,20130902,10:12:07,132.270000000,10
GAZP,0,20130902,10:13:23,132.280000000,20
GAZP,0,20130902,10:13:23,132.230000000,10
GAZP,0,20130902,10:13:32,132.280000000,90
GAZP,0,20130902,10:13:37,132.270000000,200
GAZP,0,20130902,10:13:59,132.210000000,11 310
GAZP,0,20130902,10:14:14,132.150000000,50
GAZP,0,20130902,10:14:14,132.150000000,400
GAZP,0,20130902,10:14:16,132.130000000,710
GAZP,0,20130902,10:14:16,132.130000000,790
GAZP,0,20130902,10:14:19,132.130000000,1 000
GAZP,0,20130902,10:14:19,132.130000000,1 500
GAZP,0,20130902,10:14:22,132.130000000,1 000
GAZP,0,20130902,10:14:27,132.130000000,3 210
GAZP,0,20130902,10:14:27,132.130000000,500
GAZP,0,20130902,10:14:27,132.080000000,30
GAZP,0,20130902,10:14:27,132.080000000,8 490
GAZP,0,20130902,10:14:27,132.080000000,10
GAZP,0,20130902,10:14:28,132.080000000,170
